x,y,c
-761,-375,16
-1093,-196,16
-1120,-447,16
-996,-162,16
-776,-570,16
-1102,-516,16
-1078,-286,16
-1056,-263,16
-986,-279,16
-953,-519,16
-1084,-526,16
-1167,-142,16
-972,-273,16
-728,-252,16
-879,-134,16
-1076,-261,16
-1099,-251,16
-1152,-181,16
-1147,-514,16
-1128,-299,16
-766,-441,16
-787,-367,16
-825,-100,16
-932,-230,16
-1074,-171,16
-1048,-395,16
-1123,-197,16
-839,-305,16
-809,-297,16
-815,-340,16
-808,-440,16
-702,-222,16
-835,-583,16
-785,-354,16
-938,-477,16
-827,-583,16
-754,-517,16
-1106,-113,16
-846,-495,16
-984,-519,16
-757,-242,16
-988,-372,16
-1095,-121,16
-833,-534,16
-1043,-348,16
-765,-311,16
-842,-526,16
-874,-331,16
-769,-203,16
-861,-156,16
-700,-233,16
-1192,-180,16
-704,-169,16
-1116,-157,16
-1141,-461,16
-1199,-167,16
-763,-571,16
-1164,-565,16
-1008,-145,16
-1125,-529,16
-1021,-583,16
-980,-320,16
-854,-252,16
-788,-498,16
-820,-430,16
-1122,-576,16
-1192,-516,16
-995,-462,16
-1037,-216,16
-1059,-112,16
-846,-581,16
-772,-539,16
-707,-275,16
-1080,-471,16
-900,-342,16
-1003,-239,16
-912,-417,16
-1025,-318,16
-1194,-165,16
-810,-464,16
-1008,-287,16
-781,-128,16
-1047,-249,16
-913,-271,16
-767,-238,16
-821,-461,16
-996,-252,16
-823,-531,16
-1150,-130,16
-1185,-431,16
-956,-315,16
-894,-361,16
-745,-513,16
-875,-317,16
-1002,-525,16
-823,-172,16
-886,-517,16
-831,-233,16
-1175,-268,16
-929,-120,16
-1040,-361,16
-1022,-223,16
-852,-375,16
-924,-256,16
-805,-583,16
-1043,-163,16
-988,-363,16
-877,-363,16
-1174,-395,16
-868,-166,16
-785,-409,16
-798,-550,16
-1070,-559,16
-798,-232,16
-1190,-266,16
-1107,-481,16
-838,-406,16
-1145,-130,16
-990,-489,16
-1088,-104,16
-774,-272,16
-749,-138,16
-931,-485,16
-821,-360,16
-778,-122,16
-965,-155,16
-1091,-125,16
-874,-596,16
-983,-178,16
-1170,-547,16
-862,-130,16
-894,-372,16
-968,-379,16
-979,-516,16
-917,-238,16
-737,-166,16
-1155,-524,16
-710,-520,16
-1023,-116,16
-728,-396,16
-779,-458,16
-1109,-226,16
-865,-302,16
-877,-231,16
-1136,-293,16
-867,-590,16
-1057,-486,16
-993,-472,16
-1057,-365,16
-1098,-409,16
-903,-480,16
-736,-319,16
-884,-197,16
-921,-177,16
-1031,-223,16
-820,-323,16
-1086,-129,16
-913,-517,16
-972,-155,16
-819,-149,16
-803,-424,16
-1155,-385,16
-1012,-278,16
-947,-480,16
-1059,-171,16
-713,-131,16
-787,-553,16
-769,-272,16
-991,-592,16
-1074,-286,16
-947,-341,16
-771,-530,16
-1100,-513,16
-968,-202,16
-1198,-166,16
-1083,-521,16
-1144,-417,16
-810,-458,16
-1057,-274,16
-817,-116,16
-939,-354,16
-1018,-415,16
-841,-124,16
-905,-248,16
-1032,-542,16
-983,-487,16
-1013,-530,16
-1054,-440,16
-954,-171,16
-932,-473,16
-797,-149,16
-816,-548,16
-883,-312,16
-809,-522,16
-1025,-278,16
-1016,-416,16
-857,-235,16
-998,-242,16
-970,-486,16
-1178,-260,16
-990,-499,16
-850,-575,16
-822,-284,16
-901,-204,16
-967,-164,16
-843,-513,16
-1090,-468,16
-731,-167,16
-794,-344,16
-1057,-325,16
-1136,-483,16
-727,-394,16
-734,-524,16
-1164,-454,16
-1155,-332,16
-706,-200,16
-827,-330,16
-981,-316,16
-873,-301,16
-959,-139,16
-1002,-366,16
-857,-458,16
-1120,-526,16
-766,-293,16
-837,-264,16
-1118,-438,16
-1174,-332,16
-1003,-204,16
-825,-382,16
-972,-292,16
-760,-227,16
-1055,-338,16
-1192,-509,16
-799,-172,16
-700,-149,16
-756,-281,16
-748,-167,16
-1198,-158,16
-1015,-516,16
-951,-589,16
-1180,-178,16
-776,-423,16
-867,-570,16
-716,-412,16
-987,-385,16
-1146,-106,16
-1199,-597,16
-971,-351,16
-814,-537,16
-718,-532,16
-1121,-284,16
-1102,-288,16
-1095,-440,16
-703,-348,16
-1035,-453,16
-773,-534,16
-1057,-221,16
-1098,-164,16
-706,-254,16
-1189,-483,16
-1063,-212,16
-1069,-551,16
-1013,-486,16
-779,-283,16
-1023,-567,16
-1012,-418,16
-995,-130,16
-715,-224,16
-814,-329,16
-1135,-595,16
-894,-120,16
-826,-550,16
-828,-541,16
-802,-244,16
-1166,-581,16
-983,-243,16
-907,-489,16
-877,-472,16
-972,-499,16
-1155,-182,16
-793,-543,16
-896,-261,16
-950,-379,16
-1039,-146,16
-772,-349,16
-1037,-209,16
-771,-125,16
-791,-532,16
-1050,-145,16
-1097,-246,16
-912,-397,16
-1025,-497,16
-832,-569,16
-1033,-505,16
-956,-448,16
-871,-121,16
-1101,-143,16
-1051,-162,16
-1052,-276,16
-1154,-432,16
-1165,-398,16
-916,-572,16
-894,-212,16
-1102,-148,16
-1189,-439,16
-1158,-156,16
-835,-435,16
-1148,-512,16
-715,-578,16
-782,-377,16
-728,-276,16
-1058,-193,16
-906,-511,16
-789,-324,16
-778,-125,16
-949,-110,16
-882,-365,16
-996,-170,16
-897,-154,16
-1137,-489,16
-731,-220,16
-1098,-576,16
-1157,-305,16
-818,-146,16
-775,-218,16
-1079,-175,16
-713,-296,16
-850,-528,16
-1042,-339,16
-1089,-445,16
-731,-496,16
-1098,-573,16
-901,-179,16
-1045,-204,16
-906,-202,16
-1001,-243,16
-962,-497,16
-1162,-339,16
-756,-554,16
-734,-335,16
-776,-267,16
-734,-340,16
-947,-394,16
-1151,-559,16
-896,-504,16
-1108,-310,16
-1073,-508,16
-801,-524,16
-792,-227,16
-865,-512,16
-874,-224,16
-774,-117,16
-900,-454,16
-727,-500,16
-1034,-281,16
-1004,-242,16
-845,-411,16
-744,-318,16
-784,-259,16
-756,-356,16
-808,-235,16
-853,-333,16
-834,-284,16
-730,-275,16
-901,-592,16
-924,-408,16
-1075,-531,16
-1167,-421,16
-932,-485,16
-1150,-430,16
-1018,-448,16
-990,-337,16
-1127,-497,16
-902,-423,16
-1180,-293,16
-753,-385,16
-916,-512,16
-892,-356,16
-1004,-193,16
-1039,-366,16
-1066,-167,16
-1189,-568,16
-978,-177,16
-770,-132,16
-829,-167,16
-748,-198,16
-884,-369,16
-736,-503,16
-1020,-408,16
-1003,-427,16
-943,-413,16
-795,-571,16
-981,-176,16
-1165,-248,16
-724,-161,16
-827,-548,16
-1088,-538,16
-979,-121,16
-906,-401,16
-872,-300,16
-907,-271,16
-862,-533,16
-755,-282,16
-874,-409,16
-1076,-501,16
-1101,-206,16
-870,-443,16
-1129,-235,16
-1174,-482,16
-706,-161,16
-794,-115,16
-951,-473,16
-1190,-491,16
-771,-589,16
-897,-225,16
-761,-382,16
-876,-529,16
-870,-110,16
-725,-376,16
-1039,-429,16
-857,-576,16
-814,-411,16
-798,-259,16
-852,-174,16
-1187,-256,16
-774,-199,16
-1166,-151,16
-726,-284,16
-889,-150,16
-745,-243,16
-1102,-400,16
-917,-303,16
-1040,-261,16
-1062,-173,16
-903,-329,16
-1097,-433,16
-1034,-480,16
-879,-427,16
-718,-336,16
-1008,-494,16
-1069,-577,16
-762,-111,16
-889,-432,16
-1463,-344,5
-1764,-490,5
-1322,-140,5
-1757,-110,5
-1635,-303,5
-1552,-414,5
-1312,-548,5
-1689,-398,5
-1757,-521,5
-1776,-598,5
-1349,-352,5
-1414,-550,5
-1321,-373,5
-1663,-221,5
-1593,-281,5
-1762,-518,5
-1330,-105,5
-1724,-319,5
-1713,-373,5
-1648,-216,5
-1437,-346,5
-1739,-578,5
-1665,-426,5
-1576,-406,5
-1442,-166,5
-1508,-467,5
-1649,-296,5
-1781,-464,5
-1769,-253,5
-1709,-373,5
-1706,-529,5
-1710,-152,5
-1703,-457,5
-1653,-301,5
-1451,-232,5
-1510,-525,5
-1696,-404,5
-1368,-321,5
-1781,-490,5
-1551,-500,5
-1475,-374,5
-1756,-206,5
-1381,-137,5
-1614,-557,5
-1371,-240,5
-1531,-311,5
-1799,-349,5
-1438,-159,5
-1388,-143,5
-1424,-306,5
-1467,-327,5
-1400,-271,5
-1776,-554,5
-1319,-118,5
-1473,-158,5
-1340,-228,5
-1360,-285,5
-1799,-512,5
-1486,-386,5
-1617,-139,5
-1558,-378,5
-1726,-445,5
-1708,-294,5
-1765,-124,5
-1764,-563,5
-1598,-585,5
-1766,-382,5
-1374,-178,5
-1782,-253,5
-1509,-216,5
-1500,-511,5
-1460,-223,5
-1416,-514,5
-1783,-548,5
-1504,-378,5
-1681,-208,5
-1410,-419,5
-1650,-396,5
-1699,-158,5
-1661,-577,5
-1577,-360,5
-1759,-509,5
-1488,-168,5
-1534,-190,5
-1795,-190,5
-1736,-180,5
-1372,-533,5
-1525,-101,5
-1619,-123,5
-1364,-352,5
-1451,-231,5
-1454,-496,5
-1721,-457,5
-1511,-129,5
-1749,-273,5
-1681,-546,5
-1447,-311,5
-1443,-141,5
-1565,-265,5
-1567,-287,5
-1569,-581,5
-1450,-198,5
-1588,-268,5
-1373,-320,5
-1414,-358,5
-1527,-338,5
-1464,-531,5
-1410,-226,5
-1542,-238,5
-1674,-261,5
-1372,-246,5
-1487,-401,5
-1562,-335,5
-1477,-441,5
-1367,-524,5
-1372,-161,5
-1328,-502,5
-1557,-175,5
-1483,-216,5
-1364,-426,5
-1670,-394,5
-1619,-486,5
-1442,-315,5
-1573,-401,5
-1553,-356,5
-1704,-433,5
-1440,-304,5
-1425,-342,5
-1381,-246,5
-1402,-591,5
-1607,-179,5
-1739,-538,5
-1495,-198,5
-1631,-317,5
-1617,-289,5
-1786,-167,5
-1318,-467,5
-1674,-528,5
-1625,-109,5
-1582,-323,5
-1507,-138,5
-1451,-315,5
-1417,-203,5
-1411,-476,5
-1338,-258,5
-1667,-538,5
-1454,-282,5
-1772,-525,5
-1566,-264,5
-1764,-181,5
-1433,-591,5
-1401,-239,5
-1776,-443,5
-1500,-454,5
-1768,-539,5
-1653,-465,5
-1707,-471,5
-1583,-262,5
-1467,-368,5
-1782,-303,5
-1667,-413,5
-1626,-393,5
-1338,-237,5
-1430,-136,5
-1705,-287,5
-1716,-183,5
-1532,-560,5
-1552,-465,5
-1494,-119,5
-1319,-157,5
-1333,-263,5
-1668,-373,5
-1759,-474,5
-1496,-529,5
-1589,-387,5
-1605,-599,5
-1545,-364,5
-1707,-286,5
-1650,-564,5
-1744,-248,5
-1686,-182,5
-1537,-125,5
-1579,-430,5
-1481,-526,5
-1572,-278,5
-1699,-348,5
-1312,-302,5
-1800,-231,5
-1683,-219,5
-1644,-223,5
-1407,-134,5
-1699,-271,5
-1404,-103,5
-1452,-511,5
-1464,-510,5
-1450,-379,5
-1381,-526,5
-1517,-424,5
-1531,-477,5
-1313,-465,5
-1758,-456,5
-1648,-359,5
-1367,-564,5
-1634,-516,5
-1510,-527,5
-1723,-500,5
-1675,-235,5
-1710,-213,5
-1759,-152,5
-1771,-384,5
-1653,-287,5
-1735,-491,5
-1669,-137,5
-1370,-291,5
-1452,-408,5
-1576,-334,5
-1477,-248,5
-1418,-572,5
-1616,-597,5
-1708,-122,5
-1495,-365,5
-1550,-502,5
-1503,-579,5
-1646,-123,5
-1568,-486,5
-1628,-490,5
-1567,-521,5
-1320,-562,5
-1764,-313,5
-1794,-296,5
-1757,-402,5
-1494,-308,5
-1410,-284,5
-1638,-204,5
-1759,-325,5
-1525,-535,5
-1765,-558,5
-1387,-143,5
-1618,-112,5
-1494,-150,5
-1459,-343,5
-1304,-309,5
-1560,-586,5
-1379,-390,5
-1326,-213,5
-1615,-232,5
-1761,-501,5
-1712,-417,5
-1464,-515,5
-1540,-100,5
-1564,-190,5
-1717,-543,5
-1511,-372,5
-1313,-574,5
-1501,-212,5
-1452,-163,5
-1304,-591,5
-1681,-245,5
-1698,-414,5
-1413,-170,5
-1781,-340,5
-1311,-312,5
-1588,-287,5
-1700,-504,5
-1528,-208,5
-1621,-318,5
-1639,-552,5
-1642,-168,5
-1641,-452,5
-1658,-492,5
-1396,-596,5
-1680,-454,5
-1348,-469,5
-1709,-348,5
-1742,-129,5
-1447,-334,5
-1625,-282,5
-1468,-364,5
-1327,-253,5
-1527,-375,5
-1481,-437,5
-1723,-464,5
-1381,-575,5
-1791,-415,5
-1691,-405,5
-1734,-308,5
-1763,-536,5
-1770,-497,5
-1622,-344,5
-1362,-244,5
-1633,-169,5
-1785,-475,5
-1659,-393,5
-1484,-247,5
-1359,-375,5
-1514,-135,5
-1679,-541,5
-1508,-140,5
-1680,-465,5
-1315,-474,5
-1660,-143,5
-1451,-311,5
-1313,-327,5
-1598,-276,5
-1602,-109,5
-1467,-147,5
-1690,-251,5
-1436,-596,5
-1608,-560,5
-1396,-209,5
-1781,-378,5
-1352,-200,5
-1673,-387,5
-1303,-493,5
-1602,-538,5
-1434,-543,5
-1551,-194,5
-1480,-508,5
-1759,-110,5
-1417,-337,5
-1742,-545,5
-1409,-257,5
-1641,-575,5
-1486,-284,5
-1780,-506,5
-1421,-180,5
-1553,-470,5
-1423,-411,5
-1452,-108,5
-1779,-419,5
-1503,-235,5
-1574,-353,5
-1314,-482,5
-1363,-162,5
-1763,-432,5
-1786,-484,5
-1707,-486,5
-1520,-523,5
-1610,-184,5
-1494,-555,5
-1760,-369,5
-1761,-269,5
-1636,-421,5
-1586,-540,5
-1326,-346,5
-1446,-556,5
-1312,-553,5
-1389,-395,5
-1411,-418,5
-1579,-214,5
-1689,-521,5
-1671,-497,5
-1521,-467,5
-1753,-311,5
-1578,-467,5
-1771,-428,5
-1350,-176,5
-1652,-340,5
-1661,-331,5
-1797,-317,5
-1497,-249,5
-1375,-453,5
-1545,-562,5
-1377,-475,5
-1639,-290,5
-1354,-515,5
-1304,-100,5
-1402,-400,5
-1583,-458,5
-1484,-275,5
-1363,-241,5
-1589,-227,5
-1394,-248,5
-1398,-450,5
-1375,-277,5
-1767,-349,5
-1399,-383,5
-1520,-383,5
-1525,-361,5
-1307,-201,5
-1690,-335,5
-1737,-111,5
-1550,-316,5
-1533,-179,5
-1623,-389,5
-1668,-193,5
-1454,-261,5
-1714,-403,5
-1732,-469,5
-1353,-404,5
-1341,-374,5
-1513,-382,5
-1342,-511,5
-1574,-275,5
-1671,-130,5
-1630,-362,5
-1641,-495,5
-1532,-373,5
-1611,-370,5
-1742,-584,5
-1654,-474,5
-1551,-469,5
-1532,-162,5
-1769,-409,5
-1396,-428,5
-1749,-105,5
-1665,-406,5
-1331,-231,5
-1735,-286,5
-1358,-137,5
-1477,-492,5
-1725,-120,5
-1415,-410,5
-1598,-509,5
-1379,-458,5
-1456,-191,5
-1464,-570,5
-1333,-557,5
-1315,-540,5
-1567,-228,5
-1492,-590,5
-1787,-413,5
-1637,-339,5
-1400,-110,5
-1685,-518,5
-1716,-532,5
-1383,-450,5
-1310,-303,5
-1416,-450,5
-1461,-344,5
-1741,-387,5
-1522,-206,5
-1452,-167,5
-1556,-439,5
-1659,-470,5
-1479,-141,5
-1621,-329,5
-1393,-381,5
-1416,-185,5
-1308,-507,5
-1435,-491,5
-1645,-303,5
-1628,-353,5
-1370,-491,5
-1441,-334,5
-1777,-193,5
-1340,-395,5
-1486,-421,5
-1369,-260,5
-1687,-561,5
-1644,-514,5
-1613,-300,5
-1738,-261,5
-1308,-396,5
-1570,-556,5
-1586,-202,5
-1753,-439,5
-1714,-358,5
-1347,-206,5
-1310,-549,5
-1439,-494,5
-1480,-550,5
-1580,-412,5
-1611,-363,5
-1455,-169,5
-1587,-434,5
-1697,-507,5
-1760,-445,5
-1778,-504,5
-1612,-438,5
-1500,-357,5
-1480,-435,5
-1772,-359,5
-1552,-248,5
-1761,-266,5
-1316,-594,5
-1659,-518,5
-1722,-221,5
-1549,-275,5
-1501,-272,5
-1302,-354,5
-1676,-436,5
-1595,-411,5
-1652,-557,5
-1553,-274,5
-1492,-541,5
-1319,-320,5
-1356,-158,5
-1577,-253,5
-1385,-226,5
-1703,-100,5
-1788,-340,5
-1483,-475,5
-1753,-319,5
-1662,-518,5
-1593,-170,5
-1440,-325,5
-1782,-231,5
-1734,-268,5
-1316,-299,5
-1713,-211,5
-1310,-473,5
-1603,-195,5
-1639,-579,5
-1587,-369,5
-1632,-365,5
-1630,-446,5
-1412,-371,5
-1695,-506,5
-1537,-139,5
-1774,-412,5
-1366,-453,5
-1473,-104,5
-1589,-465,5
-1344,-503,5
-1575,-270,5
-1657,-193,5
-1559,-332,5
-1452,-318,5
-1351,-572,5
-1368,-203,5
-1753,-343,5
-1480,-555,5
-1470,-373,5
-1411,-471,5
-1584,-283,5
-1549,-147,5
-1767,-381,5
-1450,-449,5
-1779,-505,5
-1567,-537,5
-1339,-250,5
-1468,-299,5
-1611,-407,5
-1555,-322,5
-1540,-490,5
-1411,-436,5
-1777,-344,5
-1597,-436,5
-1368,-583,5
-1750,-361,5
-1669,-470,5
-1384,-170,5
-1585,-242,5
-1520,-296,5
-1558,-154,5
-1603,-217,5
-1542,-291,5
-1420,-335,5
-1630,-260,5
-1725,-309,5
-1329,-596,5
-1425,-483,5
-1587,-190,5
-1784,-325,5
-1740,-407,5
-1374,-504,5
-1419,-143,5
-1389,-465,5
-1775,-446,5
-1727,-560,5
-1469,-500,5
-1529,-515,5
-1603,-223,5
-1441,-360,5
-1455,-344,5
-1668,-442,5
-1699,-171,5
-1561,-276,5
-1618,-393,5
-1376,-226,5
-1773,-460,5
-1484,-440,5
-1397,-566,5
-1510,-456,5
-1447,-254,5
-1448,-313,5
-1578,-454,5
-1384,-157,5
-1428,-158,5
-1544,-187,5
-1491,-501,5
-1706,-400,5
-1647,-341,5
-1433,-511,5
-1469,-353,5
-1458,-386,5
-1512,-302,5
-1796,-286,5
-1509,-462,5
-1748,-140,5
-1318,-498,5
-1678,-146,5
-1487,-446,5
-1349,-362,5
-1622,-417,5
-1758,-513,5
-1388,-135,5
-1470,-535,5
-1582,-259,5
-1639,-126,5
-1747,-596,5
-1652,-273,5
-1772,-275,5
-1760,-147,5
-1613,-329,5
-1335,-163,5
-1309,-448,5
-1670,-162,5
-1477,-375,5
-1541,-559,5
-1568,-327,5
-1709,-568,5
-1374,-457,5
-1556,-365,5
-1388,-304,5
-1615,-338,5
-1517,-304,5
-1424,-238,5
-1685,-393,5
-1308,-429,5
-1790,-592,5
-1602,-237,5
-1794,-154,5
-1387,-404,5
-1724,-394,5
-1306,-237,5
-1759,-567,5
-1729,-518,5
-1432,-535,5
-1378,-418,5
-1319,-453,5
-1565,-535,5
-1509,-562,5
-1628,-132,5
-1749,-477,5
-1759,-191,5
-1313,-438,5
-1401,-220,5
-1300,-112,5
-1477,-232,5
-1334,-208,5
-1373,-368,5
-1515,-273,5
-1472,-285,5
-1674,-575,5
-1424,-472,5
-1490,-467,5
-1484,-318,5
-1544,-164,5
-1578,-593,5
-1399,-371,5
-1454,-127,5
-1759,-429,5
-1442,-432,5
-1698,-181,5
-1453,-243,5
-1328,-406,5
-1638,-537,5
-1562,-262,5
-1680,-184,5
-1675,-116,5
-1320,-518,5
-1737,-189,5
-1774,-101,5
-1715,-599,5
-1772,-580,5
-1610,-289,5
-1591,-265,5
-1554,-120,5
-1339,-576,5
-1352,-125,5
-1774,-234,5
-1522,-540,5
-1734,-590,5
-1747,-584,5
-1675,-228,5
-1678,-264,5
-1636,-234,5
-1309,-583,5
-1533,-301,5
-1561,-541,5
-1353,-347,5
-1657,-578,5
-1599,-523,5
-1740,-122,5
-1628,-437,5
-1716,-248,5
-1789,-596,5
-1470,-323,5
-1586,-489,5
-1512,-357,5
-1364,-103,5
-1759,-386,5
-1785,-500,5
-1784,-319,5
-1410,-380,5
-1670,-502,5
-1554,-566,5
-1458,-322,5
-1413,-171,5
-1460,-244,5
-1472,-256,5
-1455,-365,5
-1772,-187,5
-1531,-332,5
-1553,-512,5
-1472,-131,5
-1614,-320,5
-1403,-375,5
-1473,-428,5
-1529,-547,5
-1687,-464,5
-1464,-518,5
-1592,-564,5
-1752,-111,5
-1367,-517,5
-1344,-564,5
-1787,-315,5
-1466,-399,5
-1800,-263,5
-1762,-353,5
-1336,-588,5
-1664,-277,5
-1341,-432,5
-1616,-402,5
-1445,-158,5
-1755,-554,5
-1664,-425,5
-1310,-146,5
-1645,-308,5
-1784,-125,5
-1301,-417,5
-1555,-246,5
-1530,-531,5
-1599,-262,5
-1613,-423,5
-1483,-127,5
-1637,-167,5
-1722,-523,5
-1391,-192,5
-1393,-170,5
-1773,-371,5
-1790,-402,5
-1671,-153,5
-1510,-394,5
-1677,-144,5
-1723,-360,5
-1694,-334,5
-1344,-116,5
-1571,-360,5
-1474,-144,5
-1420,-176,5
-1460,-136,5
-1526,-248,5
-1729,-423,5
-1540,-130,5
-1635,-205,5
-1449,-424,5
-1341,-508,5
-1393,-353,5
-1429,-201,5
-1630,-359,5
-1703,-489,5
-1703,-337,5
-1783,-231,5
-1594,-181,5
-1413,-306,5
-1327,-256,5
-1618,-248,5
-1649,-598,5
-1450,-152,5
-1657,-439,5
-1564,-404,5
-1617,-530,5
-1787,-360,5
-1631,-248,5
-1374,-523,5
-1719,-168,5
-1468,-124,5
-1396,-206,5
-1317,-434,5
-1790,-322,5
-1454,-585,5
-1780,-400,5
-1361,-326,5
-1409,-378,5
-1733,-128,5
-1608,-426,5
-1530,-566,5
-1379,-333,5
-1608,-134,5
-1357,-218,5
-1309,-466,5
-1737,-469,5
-1592,-446,5
-1649,-425,5
-1615,-240,5
-1539,-394,5
-1691,-548,5
-1471,-527,5
-1510,-494,5
-1334,-172,5
-1673,-568,5
-1476,-591,5
-1459,-245,5
-1352,-543,5
-1379,-597,5
-1720,-477,5
-1399,-480,5
-1696,-114,5
-1730,-452,5
-1753,-212,5
-1396,-248,5
-1763,-141,5
-1747,-212,5
-1470,-115,5
-1722,-163,5
-1583,-559,5
-1764,-517,5
-1621,-517,5
-1666,-174,5
-1512,-505,5
-1423,-139,5
-1653,-120,5
-1309,-138,5
-1589,-599,5
-1508,-128,5
-1500,-412,5
-1760,-518,5
-1705,-127,5
-1695,-594,5
-1390,-446,5
-1609,-444,5
-1546,-300,5
-1729,-228,5
-1485,-245,5
-1475,-179,5
-1620,-561,5
-1763,-152,5
-1580,-188,5
-1351,-397,5
-1449,-177,5
-1322,-555,5
-1436,-411,5
-1516,-382,5
-1331,-594,5
-1703,-529,5
-1703,-554,5
-1758,-207,5
-1760,-329,5
-1511,-447,5
-1573,-589,5
-1482,-561,5
-1322,-271,5
-1747,-449,5
-1475,-232,5
-1602,-107,5
-1586,-597,5
-1599,-171,5
-1493,-222,5
-1324,-146,5
-1381,-127,5
-1320,-295,5
-1470,-318,5
-1516,-101,5
-1776,-374,5
-1427,-166,5
-1371,-195,5
-1775,-402,5
-1599,-419,5
-1708,-424,5
-1414,-430,5
-1447,-470,5
-1522,-449,5
-1453,-324,5
-1687,-462,5
-1667,-265,5
-1352,-560,5
-1729,-142,5
-1625,-319,5
-1385,-408,5
-1322,-275,5
-1767,-453,5
-1715,-381,5
-1718,-316,5
-1656,-384,5
-1459,-584,5
-1329,-462,5
-1447,-516,5
-1314,-581,5
-1436,-397,5
-1493,-458,5
-1464,-119,5
-1483,-188,5
-1754,-329,5
-1621,-314,5
-1604,-418,5
-1377,-560,5
-1743,-482,5
-1717,-427,5
-1387,-116,5
-1354,-354,5
-1317,-438,5
-1490,-594,5
-1371,-495,5
-1687,-175,5
-1525,-488,5
-1474,-107,5
-1548,-148,5
-1495,-560,5
-1599,-589,5
-1644,-261,5
-1315,-248,5
-1688,-459,5
-1552,-272,5
-1670,-465,5
-1561,-302,5
-1379,-478,5
-1539,-429,5
-1346,-161,5
-1427,-361,5
-1742,-293,5
-1406,-323,5
-1365,-172,5
-1795,-420,5
-1507,-292,5
-1687,-533,5
-1697,-370,5
-1595,-336,5
-1421,-574,5
-1307,-172,5
-1631,-172,5
-1576,-329,5
-1399,-586,5
-1431,-374,5
-1491,-587,5
-1392,-313,5
-1771,-324,5
-1484,-361,5
-1458,-280,5
-1650,-550,5
-1339,-270,5
-1311,-303,5
-1542,-434,5
-1355,-372,5
-1347,-578,5
-1655,-112,5
-1523,-172,5
-1575,-160,5
-1465,-523,5
-1588,-376,5
-1701,-302,5
-1511,-358,5
-1675,-329,5
-1552,-321,5
-1578,-153,5
-1315,-280,5
-1557,-391,5
-1303,-504,5
-1327,-338,5
-1619,-541,5
-1334,-132,5
-1746,-323,5
-1377,-439,5
-1655,-459,5
-1766,-569,5
-1388,-215,5
-1432,-298,5
-1590,-424,5
-1367,-112,5
-1758,-381,5
-1449,-351,5
-1680,-445,5
-1799,-186,5
-1514,-446,5
-1448,-538,5
-1437,-304,5
-1528,-532,5
-1519,-214,5
-1741,-420,5
-1510,-308,5
-1525,-539,5
-1701,-395,5
-1584,-521,5
-1541,-315,5
-1648,-413,5
-1322,-310,5
-1476,-486,5
-1312,-337,5
-1456,-403,5
-1424,-508,5
-1565,-106,5
-1614,-262,5
-1577,-145,5
-1512,-488,5
-1741,-553,5
-1765,-467,5
-1302,-226,5
-1601,-166,5
-2243,-503,1
-1944,-167,1
-2300,-458,1
-2327,-467,1
-2292,-202,1
-2033,-235,1
-2250,-251,1
-2299,-588,1
-2287,-277,1
-2221,-568,1
-2126,-252,1
-2116,-454,1
-2236,-315,1
-2225,-274,1
-2202,-547,1
-2036,-369,1
-2223,-491,1
-2164,-336,1
-2192,-354,1
-2146,-181,1
-2378,-402,1
-2374,-122,1
-2143,-225,1
-2235,-258,1
-2112,-322,1
-1922,-160,1
-1980,-426,1
-2392,-569,1
-2118,-538,1
-2236,-425,1
-1938,-474,1
-1963,-121,1
-2324,-292,1
-2124,-404,1
-2184,-375,1
-2367,-284,1
-2127,-162,1
-2398,-382,1
-2142,-405,1
-2068,-438,1
-2398,-568,1
-1907,-392,1
-2227,-394,1
-2325,-498,1
-2208,-151,1
-2067,-509,1
-2070,-438,1
-2308,-251,1
-2001,-208,1
-2374,-401,1
-2178,-302,1
-2162,-416,1
-2064,-431,1
-2292,-161,1
-2075,-182,1
-2386,-433,1
-1920,-594,1
-2136,-113,1
-2193,-401,1
-2106,-216,1
-2258,-596,1
-2324,-199,1
-2024,-209,1
-1917,-137,1
-2160,-596,1
-2355,-594,1
-2105,-257,1
-1915,-220,1
-2287,-411,1
-2291,-361,1
-2014,-231,1
-2145,-104,1
-2325,-480,1
-1909,-314,1
-2111,-326,1
-1970,-303,1
-2003,-340,1
-2026,-341,1
-2153,-598,1
-2066,-190,1
-2372,-327,1
-2397,-307,1
-2396,-165,1
-2350,-152,1
-2387,-459,1
-2090,-289,1
-2301,-166,1
-2391,-308,1
-2075,-518,1
-2355,-550,1
-2334,-483,1
-1975,-408,1
-1949,-340,1
-2150,-250,1
-2370,-306,1
-2189,-564,1
-2130,-531,1
-2369,-248,1
-1948,-223,1
-2309,-304,1
-2069,-519,1
-2249,-164,1
-2374,-362,1
-2289,-465,1
-2177,-592,1
-2005,-253,1
-1955,-310,1
-2268,-136,1
-2190,-485,1
-2116,-536,1
-1940,-275,1
-2294,-517,1
-1921,-226,1
-2150,-151,1
-2351,-418,1
-2396,-131,1
-1917,-333,1
-1965,-452,1
-2223,-563,1
-1933,-154,1
-2287,-236,1
-2222,-372,1
-2394,-335,1
-2262,-479,1
-2387,-398,1
-2180,-449,1
-2285,-264,1
-2121,-208,1
-2117,-138,1
-2235,-174,1
-2265,-573,1
-1984,-417,1
-2390,-115,1
-2376,-460,1
-2073,-240,1
-2004,-168,1
-2024,-306,1
-2056,-367,1
-1963,-494,1
-2304,-239,1
-2187,-362,1
-1974,-594,1
