x,y,cluster
91.9174,23.2811,6
27.2516,45.653,4
25.485,2.37715,3
22.2834,47.5593,4
45.6995,3.07355,7
62.7417,14.5904,1
85.447,65.0537,9
43.2397,26.3959,7
86.4867,27.1087,6
79.5585,87.6802,2
2.14166,48.2583,4
74.9642,52.163,9
51.8054,13.9217,1
45.6161,59.8859,5
57.8449,95.9352,0
91.7487,49.7622,9
19.2162,19.0003,3
95.4152,44.7013,9
21.3774,17.6986,3
92.2606,67.0769,9
20.7722,55.0023,4
81.6673,6.21918,6
20.0559,24.907,3
32.615,6.54263,7
52.0157,12.1735,1
94.2228,54.1574,9
60.4318,69.187,0
6.32034,12.2372,3
83.1087,51.9365,9
72.1232,40.9535,9
47.8717,63.8719,5
90.7158,67.0879,9
82.8722,86.131,2
11.7892,4.2496,3
3.82961,4.04979,3
71.3265,24.6018,1
59.052,52.9938,5
30.821,79.108,0
77.9007,63.436,9
85.6506,29.9164,6
75.6096,79.8734,2
84.0738,36.0414,9
49.0604,90.3941,0
48.2787,32.1691,7
42.3306,20.4018,7
73.1226,90.2023,2
84.2737,63.8383,9
57.2902,67.1459,5
49.9693,69.0794,0
71.3955,53.7989,9
73.1292,42.722,9
78.4007,32.1812,6
95.7158,9.2217,6
11.2892,73.6165,8
72.6577,96.9397,2
3.53295,48.2673,4
76.8132,87.6068,2
84.3087,25.8736,6
78.0009,32.5873,6
58.0426,20.3315,1
52.9892,31.1652,1
10.5338,37.2629,4
95.0035,67.824,9
4.40877,44.9729,4
36.9033,75.8043,0
98.7718,10.0325,6
18.5262,77.1725,8
42.2137,14.242,7
86.3942,53.5029,9
87.8585,59.0519,9
50.4426,91.3914,0
7.31922,27.2558,3
78.9982,91.6279,2
53.1293,56.9991,5
24.2152,11.172,3
77.3306,77.2044,2
42.3372,87.8644,0
14.4673,37.3407,4
55.6884,18.876,1
82.3136,92.5917,2
94.6803,81.0854,2
2.62422,13.2065,3
58.2579,44.8379,5
27.4485,44.6522,4
98.3408,15.307,6
3.70411,48.7834,4
6.69844,11.0233,3
76.0392,85.6966,2
2.65121,29.1685,3
42.6957,26.8664,7
40.3405,20.0263,7
4.07082,82.6777,8
7.89072,18.5381,3
20.0184,63.5791,4
37.4141,2.33198,7
56.1708,32.0944,1
83.4174,58.795,9
45.301,41.6753,5
3.63294,72.7495,8
86.3275,1.97373,6
88.0565,90.0316,2
50.7571,94.7549,0
1.0549,26.7963,3
80.4515,3.70611,6
55.9648,23.1473,1
30.5725,96.3053,8
43.1736,34.6434,7
78.9829,51.0643,9
53.1815,99.0013,0
14.6434,90.5956,8
1.33331,70.8142,8
22.69,84.7507,8
29.6092,67.991,4
26.426,33.2422,7
40.7405,12.7535,7
35.2159,28.7969,7
2.78504,85.973,8
23.5518,3.83993,3
12.7693,4.00339,3
7.54604,68.7341,8
27.1506,38.1186,4
65.0394,70.3242,2
72.7619,44.0223,9
21.3885,25.9434,3
43.0237,36.0319,7
16.539,44.357,4
6.84609,39.229,4
29.1077,36.4553,7
7.22001,55.5337,4
69.6975,47.9605,9
68.2871,4.91334,1
76.7574,71.0722,2
90.8863,0.309247,6
74.9121,3.65566,1
4.31264,82.4581,8
72.3898,31.4633,1
20.5767,37.4292,4
1.78751,93.3387,8
81.4515,23.176,6
19.2821,24.4752,3
59.2079,35.8211,5
68.8322,66.054,9
75.0501,97.9398,2
2.50932,82.2701,8
53.4735,72.2068,0
30.2306,21.7606,7
77.1201,6.98799,6
92.8328,68.0065,9
7.29724,67.7449,8
71.6621,11.6099,1
50.203,44.0519,5
43.0732,70.7797,0
81.481,44.8607,9
64.1184,62.9326,5
68.0367,83.4005,2
87.4077,27.2446,6
19.2216,56.2399,4
93.2987,94.2717,2
54.1797,95.808,0
76.5418,7.65324,6
68.0148,6.77242,1
29.4139,45.1349,4
13.7604,22.2467,3
13.1413,21.0577,3
89.9915,84.8034,2
32.6675,40.1946,4
28.8553,75.7407,8
10.9743,10.3364,3
20.6014,75.0927,8
73.2689,88.6381,2
58.4932,60.6767,5
15.8827,77.7148,8
16.9166,9.18141,3
71.9865,71.0963,2
4.98939,48.5284,4
78.7495,73.0042,2
55.3008,8.16339,1
18.139,69.0612,8
30.41,31.2803,7
90.1189,20.4016,6
16.0838,22.7864,3
60.5962,44.9391,5
98.5271,71.5705,2
55.2754,19.1285,1
46.6632,28.5443,7
7.7666,5.15646,3
89.221,23.6493,6
82.8713,6.13755,6
32.8308,54.8578,4
77.2338,37.8201,9
3.38618,55.9834,4
10.8243,58.687,4
64.1468,28.9633,1
27.7482,94.5568,8
60.2436,17.867,1
14.9584,76.3274,8
40.6534,75.5546,0
21.2665,39.1805,4
47.125,76.5419,0
58.309,93.7883,0
5.08627,66.0756,4
98.9447,94.3073,2
89.725,81.816,2
0.444825,22.5557,3
36.6738,77.6787,0
60.3759,40.06,5
33.662,71.2002,0
98.747,97.8088,2
0.163469,26.4951,3
92.3656,60.4071,9
44.3621,7.32402,7
36.7345,85.0156,0
82.8786,58.001,9
24.1961,30.0036,7
34.5429,82.5051,0
23.7919,39.6292,4
48.5807,22.7366,7
33.9365,38.3057,7
4.55264,34.3813,3
60.8614,41.2265,5
12.06,21.2373,3
81.2865,45.722,9
92.4374,80.0334,2
43.5308,92.6009,0
6.52857,35.8964,4
53.008,50.8907,5
43.2205,89.7426,0
35.9063,26.099,7
47.7436,60.1024,5
56.1027,82.2865,0
42.6075,79.8946,0
21.9157,91.1882,8
2.63119,55.8522,4
29.4939,7.18383,7
90.2335,90.3553,2
48.4103,2.29351,1
11.5926,29.6968,3
48.0155,4.03009,1
9.73022,91.5463,8
96.631,16.2588,6
27.4428,49.639,4
67.1495,70.6632,2
39.3816,3.05575,7
96.7623,87.1252,2
63.1581,52.865,5
69.4117,5.76557,1
32.7595,91.3274,0
96.9538,35.3907,6
47.1796,26.4477,7
42.5745,37.4132,5
16.803,90.9848,8
39.7067,28.3957,7
20.6816,87.7222,8
32.4258,30.4118,7
79.2685,29.0568,6
46.6706,6.71133,7
78.6958,13.8201,6
77.3746,18.0774,6
16.8758,74.1368,8
5.20257,80.034,8
27.0018,74.6143,8
85.7995,59.7613,9
65.9417,82.7533,2
95.152,13.1213,6
9.201,37.7266,4
50.5345,26.004,7
28.7114,90.2412,8
54.3997,49.393,5
77.9634,86.8255,2
79.8049,57.2319,9
15.8823,26.4755,3
63.9432,94.5781,2
40.2956,41.3178,5
12.6555,57.1714,4
15.4547,17.858,3
37.2054,42.4565,5
92.4723,23.0049,6
2.2178,58.414,4
5.75821,97.3698,8
71.5353,14.9592,1
35.0964,22.0698,7
40.9633,63.8079,5
12.311,95.363,8
13.2009,90.2744,8
82.1885,93.0058,2
47.5063,98.0707,0
19.4813,11.4495,3
92.6488,59.7769,9
52.7673,5.30425,1
16.9483,68.222,4
23.1623,54.1537,4
10.6784,15.6346,3
77.1586,12.8962,6
74.0486,82.9168,2
10.2661,45.5839,4
97.876,45.3625,9
67.6537,38.8393,5
9.1704,79.9647,8
34.2023,22.3713,7
70.2391,16.3907,1
15.3771,17.7453,3
14.4615,34.8584,4
29.1948,7.11025,7
94.6353,81.9622,2
12.4145,11.5836,3
50.1841,35.5768,5
65.7373,60.8626,5
51.2114,42.8959,5
73.7588,25.2599,1
25.8127,84.0249,8
70.8438,23.6888,1
29.3874,38.4975,4
62.5281,38.5578,5
18.4622,96.7303,8
60.9292,88.7013,0
13.1211,76.3063,8
6.44662,27.5825,3
11.1647,35.6415,4
34.6928,5.79998,7
17.6036,47.1073,4
17.3836,67.7877,4
82.6841,83.1209,2
28.6503,33.8954,7
26.0168,2.40915,3
59.1554,51.8295,5
86.4341,29.9992,6
75.5182,15.8215,6
68.4968,38.0463,9
54.3793,86.959,0
34.7766,15.3085,7
75.6603,47.8977,9
91.6148,82.1069,2
75.4802,2.77947,6
17.7484,10.173,3
8.57945,35.352,4
57.2803,25.963,1
3.13971,39.9643,4
9.0839,31.79,3
73.8598,35.1007,9
34.1992,33.0151,7
86.9301,20.6332,6
63.0144,62.4484,5
36.4547,31.5111,7
0.494683,90.8341,8
18.4701,35.2713,4
6.14255,94.1304,8
83.169,97.7573,2
76.2373,58.6492,9
0.53679,93.9857,8
68.8222,9.11624,1
29.3377,26.1025,7
35.0793,32.4774,7
66.0668,44.1632,5
64.2674,39.9266,5
79.2638,98.4666,2
72.9417,66.194,9
19.0999,35.9561,4
28.6424,55.5546,4
67.4672,29.137,1
46.3886,85.9374,0
64.4083,52.5312,5
80.0678,47.5773,9
50.2885,56.3051,5
6.22654,50.8253,4
50.2908,75.0487,0
59.9415,79.6285,0
1.15122,95.0208,8
12.1059,67.218,4
39.184,76.3734,0
7.14462,18.4478,3
74.84,80.0864,2
84.6418,93.9398,2
16.0425,13.2841,3
49.4944,83.5097,0
42.4212,95.883,0
69.447,6.82952,1
48.4142,49.5148,5
54.4069,98.7027,0
5.81995,60.6334,4
49.528,56.1108,5
35.6821,9.46957,7
35.7393,36.8334,7
4.49038,47.8452,4
4.05139,43.6744,4
24.2186,11.196,3
62.1222,99.0585,0
91.2824,46.7639,9
92.9984,7.32483,6
60.0481,42.4928,5
90.8345,2.46924,6
38.3758,60.2816,5
9.29876,86.79,8
9.79638,63.7056,4
85.4928,15.6163,6
24.339,35.0208,4
71.7271,60.0212,9
44.4904,7.46642,7
96.8545,48.9808,9
55.3116,0.9059,1
92.6551,79.5302,2
12.1019,54.7773,4
78.5888,3.38429,6
1.54121,71.5871,8
10.7091,61.5893,4
14.0799,1.54364,3
64.0585,52.4557,5
61.8252,73.3573,0
39.2458,71.6216,0
37.0629,24.7386,7
87.2379,61.4019,9
59.7594,58.965,5
21.4231,4.24977,3
66.4314,18.2776,1
53.2305,21.7431,1
19.1835,45.8856,4
1.27331,31.2854,3
0.662924,79.8621,8
34.6697,2.20414,7
51.4492,45.3788,5
63.7934,65.5291,5
46.9225,27.8519,7
17.9849,8.74765,3
1.20923,57.2307,4
80.3692,38.2721,9
81.9692,67.6071,2
99.6741,41.7286,9
26.5722,21.0971,7
45.9784,93.0036,0
39.3747,99.2089,0
14.7467,58.5582,4
45.0946,16.02,7
89.8436,45.7575,9
95.8821,24.5133,6
47.9616,47.3313,5
69.8921,11.755,1
12.8604,16.8146,3
39.607,30.8453,7
25.5622,40.8162,4
88.076,5.93144,6
79.0883,70.0452,2
73.5386,78.7624,2
11.7738,0.110742,3
99.8595,57.7522,9
93.1143,39.2342,9
56.9611,7.86103,1
97.7924,2.05565,6
23.881,87.636,8
47.8131,19.7631,7
12.1493,95.7747,8
67.0944,82.0414,2
7.52976,79.9549,8
98.856,47.1367,9
10.8002,24.4182,3
87.9529,98.8762,2
30.3496,67.0412,4
68.9214,3.8882,1
45.8036,80.6952,0
3.99894,45.6631,4
38.4473,97.1133,0
84.8974,95.4084,2
4.97432,82.6898,8
97.4641,28.8553,6
70.3258,45.2772,9
48.6185,82.4752,0
41.0519,15.7129,7
64.5166,48.5817,5
95.6677,63.3726,9
95.7184,6.46792,6
87.7907,83.6714,2
5.34408,18.1403,3
50.7126,74.2654,0
22.0285,96.5162,8
54.9606,26.0275,1
42.1794,93.4079,0
23.1408,27.0768,3
88.8164,28.1151,6
9.76656,86.2804,8
56.9704,80.0924,0
31.5577,5.58889,7
62.5676,72.6096,0
21.3018,27.0841,3
21.1913,16.9695,3
90.4567,16.9097,6
23.4374,78.2474,8
0.581084,28.7815,3
96.3878,51.2937,9
3.04695,18.4163,3
47.8099,58.0075,5
44.4438,89.9893,0
51.4155,67.5846,0
17.0661,40.2318,4
95.6997,26.8326,6
26.5123,52.6701,4
6.92502,58.0699,4
58.259,69.4926,0
30.6795,79.5608,0
96.5767,51.8708,9
96.5303,87.0334,2
68.7806,19.9677,1
65.2809,69.3616,2
48.7493,61.6687,5
20.6553,51.7962,4
80.085,68.4652,2
9.80374,24.5288,3
58.4546,61.2192,5
92.1134,75.5206,2
1.45103,87.813,8
2.35323,27.9633,3
40.4831,9.27825,7
86.0332,98.7421,2
78.7708,16.7128,6
78.3029,75.3476,2
68.5836,74.8332,2
62.381,37.3642,5
94.8009,27.6619,6
6.72579,43.5502,4
89.3305,27.3811,6
95.3464,69.4155,2
95.8464,5.15011,6
93.9443,54.3009,9
66.3693,86.0577,2
29.8215,67.8203,4
73.8707,32.1748,6
95.7836,14.3539,6
41.453,81.8169,0
13.096,20.2238,3
98.5297,91.3989,2
95.5714,67.1133,9
66.2321,57.9524,5
4.47741,61.033,4
85.6143,11.2032,6
4.58315,74.9448,8
38.5843,99.9295,0
44.3603,34.4307,7
5.07964,38.3046,4
88.7316,71.449,2
24.3623,18.5531,3
39.2693,98.2331,0
50.7279,35.0529,5
12.587,92.1809,8
16.8698,25.683,3
12.4047,15.3995,3
17.0819,7.9761,3
82.5128,83.3139,2
65.9285,86.9902,2
44.3469,51.5428,5
98.1934,48.9301,9
26.4876,36.7777,4
48.8596,70.8479,0
71.2084,53.9392,9
9.15251,59.94,4
25.3882,33.5148,7
78.4931,64.6575,9
31.7479,29.221,7
99.7104,44.3349,9
21.4019,16.5803,3
70.0178,33.8066,1
31.9797,87.0997,0
41.7827,14.4925,7
70.4136,7.71119,1
1.48266,14.7605,3
59.2539,99.676,0
63.6906,85.7415,2
36.4537,12.5502,7
56.5894,7.66209,1
66.4894,65.7419,5
67.6021,91.8776,2
99.2567,46.0952,9
56.5351,31.0047,1
75.3162,56.2455,9
75.3395,96.718,2
72.8257,45.3574,9
30.5246,4.80549,7
32.4571,72.3073,0
19.298,2.87073,3
80.0185,20.7807,6
17.6313,39.2725,4
20.4567,81.3219,8
25.014,56.9104,4
93.8721,81.6033,2
64.5725,60.3615,5
47.3452,32.1746,7
52.2391,46.602,5
78.2697,8.77414,6
77.6066,53.5859,9
65.0196,52.9461,5
50.3039,37.8454,5
98.3035,80.8286,2
42.6509,30.7606,7
53.1359,61.9489,5
33.6314,33.1544,7
82.7295,51.2626,9
72.4269,3.18619,1
32.5845,97.4408,0
60.0966,26.4565,1
79.0442,24.6691,6
86.818,26.3894,6
56.8436,39.0571,5
72.9913,35.1134,9
47.8312,50.5979,5
88.6993,12.8509,6
3.54408,39.0032,4
50.6962,1.84761,1
19.8318,93.3471,8
32.6082,72.9676,0
55.296,66.2396,5
6.12204,38.0255,4
17.5022,78.5489,8
41.2117,50.0867,5
75.9897,1.30824,6
76.5432,55.0339,9
25.9773,63.3612,4
81.4232,82.821,2
2.41832,54.4146,4
17.9343,50.2495,4
5.01252,6.63359,3
63.1004,8.55659,1
45.6368,13.7966,7
10.4042,65.4685,4
7.14375,43.0124,4
38.4362,62.4397,5
9.25203,44.5582,4
0.465163,26.7542,3
23.1071,41.6768,4
76.8409,99.0968,2
42.9851,53.3842,5
54.1307,68.9624,0
16.7454,35.5539,4
51.7833,19.1637,1
89.9685,69.7177,2
69.4133,94.981,2
76.3513,32.5137,6
3.53762,21.9881,3
46.3103,13.9418,7
87.4566,53.4541,9
56.9543,25.8928,1
15.8938,66.2063,4
70.451,16.3589,1
92.9605,93.5581,2
58.0358,69.8015,0
92.6549,1.02081,6
23.1856,46.7856,4
69.9832,39.931,9
82.3396,21.7665,6
59.0947,72.3081,0
91.4842,28.508,6
67.2891,67.8355,2
61.0217,70.8267,0
89.8235,7.33198,6
84.7685,77.2801,2
60.7861,41.7228,5
3.17289,76.6798,8
7.92911,73.6239,8
93.0388,0.88964,6
67.182,51.0745,5
70.6911,59.837,9
52.0953,93.8767,0
6.62258,22.0785,3
33.8077,88.9621,0
43.845,92.9024,0
61.2702,35.3292,5
21.4104,28.5593,3
3.16471,82.432,8
99.386,92.9882,2
89.764,84.1545,2
70.2683,50.5501,9
25.8774,73.4412,8
27.2299,33.8065,7
47.0651,20.2687,7
34.6961,14.2472,7
71.3432,5.3872,1
74.0841,23.4385,6
99.2639,80.7067,2
45.517,33.0716,7
69.6688,89.3621,2
25.974,30.939,7
24.6913,47.3844,4
59.4983,27.856,1
29.8164,58.8843,4
20.8443,19.5805,3
43.0389,91.1126,0
70.1305,68.9162,2
64.5538,97.3604,2
2.72268,11.619,3
17.6291,37.4188,4
25.8661,88.9723,8
42.806,99.9503,0
12.4108,42.0699,4
80.6569,57.9278,9
75.1415,50.3258,9
47.2899,1.11549,1
81.2648,71.9812,2
48.4999,40.7631,5
99.8372,78.3163,2
99.6474,20.6815,6
97.8968,42.6863,9
11.7941,68.0274,8
11.6025,76.3479,8
65.3878,14.3252,1
87.9669,83.0169,2
51.7439,13.8331,1
71.9892,94.5499,2
13.7833,84.4,8
36.6198,94.4403,0
42.3278,11.7613,7
44.766,89.6177,0
12.8768,26.0308,3
61.5989,61.3767,5
66.7939,61.4361,5
39.693,66.4413,0
82.1176,37.5898,9
9.12759,93.9117,8
5.61719,20.7301,3
70.2597,71.005,2
35.0552,58.2266,5
54.0219,86.7991,0
72.0597,26.0111,1
81.3491,85.843,2
10.4111,17.9688,3
80.2832,52.7389,9
29.7301,25.0493,7
42.3566,42.6069,5
51.0801,3.95546,1
3.98353,17.874,3
65.3916,43.6765,5
84.3154,47.5092,9
81.2664,93.4429,2
41.421,86.8836,0
14.173,11.6806,3
57.8885,49.2282,5
69.9072,11.9104,1
36.0274,41.9669,5
37.9215,17.3764,7
27.8099,48.3326,4
35.3453,8.09315,7
1.07142,65.0754,4
33.1424,43.428,4
7.68226,84.2225,8
47.3834,11.6658,7
2.09655,12.775,3
55.3423,86.4119,0
60.2843,36.6087,5
79.8549,1.70521,6
23.4922,94.0279,8
13.3859,81.3808,8
43.2561,83.2931,0
93.2912,79.2835,2
25.26,31.2127,7
96.6599,53.0699,9
79.5452,32.0052,6
61.1631,80.6167,0
97.0806,94.3055,2
24.0446,4.76287,3
78.528,71.4281,2
16.4287,80.6246,8
84.2031,71.771,2
67.0365,44.4873,5
8.37965,46.8913,4
46.1925,31.8719,7
40.9192,59.5784,5
13.2526,84.1753,8
42.8715,6.54384,7
63.4588,68.1315,5
37.7565,60.1188,5
21.2015,17.3018,3
92.124,82.3645,2
97.9184,89.2046,2
76.67,21.9631,6
93.9675,55.1981,9
93.3911,10.3961,6
35.8226,77.5942,0
82.1671,2.85913,6
22.0815,90.5467,8
49.7505,68.2741,0
22.4186,90.6697,8
27.8525,35.6713,7
74.845,70.724,2
42.2151,38.3038,5
38.8555,79.9716,0
98.4226,60.057,9
97.2734,90.5466,2
42.4215,95.1918,0
79.7512,19.0915,6
17.1549,73.7186,8
74.2896,10.546,1
84.1147,10.1122,6
88.1402,66.2818,9
12.9714,10.2218,3
56.8286,62.7218,5
78.4959,79.2472,2
53.3915,6.34834,1
14.9184,28.2365,3
77.0723,57.1335,9
66.5404,15.9279,1
37.1052,64.963,0
75.9848,34.3786,9
55.5095,18.4064,1
29.5704,35.2607,7
37.4979,46.7253,5
8.97932,11.7875,3
57.2714,93.0941,0
21.8997,45.4116,4
59.3759,34.8711,5
55.6334,16.2045,1
97.5929,34.1292,6
95.4516,50.9844,9
40.4776,10.3701,7
79.2209,17.5499,6
67.5036,45.7613,5
33.4778,4.60882,7
10.7242,9.46262,3
38.9874,66.2338,0
27.869,68.5579,4
1.49444,65.3669,4
15.2832,10.4738,3
77.1544,72.5546,2
3.56783,99.0541,8
17.9662,62.9437,4
33.9251,73.5996,0
79.1482,31.518,6
7.72881,74.5998,8
82.5024,48.2064,9
84.9699,61.7233,9
65.7563,52.4735,5
7.48461,99.2341,8
57.0824,18.2088,1
8.69668,96.0698,8
84.4426,36.5657,9
64.6276,85.937,2
1.93255,79.9108,8
96.4108,79.0869,2
52.4654,99.9786,0
78.141,70.4316,2
62.9224,12.0661,1
44.0312,42.0706,5
43.5841,51.76,5
16.6704,26.0866,3
99.9664,1.6403,6
87.8099,65.7227,9
54.1139,95.2945,0
64.9567,11.1962,1
13.5033,73.6534,8
7.266,97.9459,8
10.2191,71.8936,8
83.883,12.1516,6
51.8045,80.2938,0
91.2385,4.2699,6
80.2724,69.3795,2
74.7015,43.1948,9
81.4457,18.7327,6
85.2653,25.0298,6
70.4927,1.93573,1
51.1164,70.4591,0
3.57603,38.9263,4
36.1818,57.6899,5
34.2208,1.13849,7
68.8861,47.7241,9
74.7919,76.1521,2
45.6701,85.011,0
48.0457,29.553,7
97.1626,99.8502,2
9.84683,88.4012,8
4.12011,90.1192,8
57.7807,78.8216,0
33.314,39.2264,7
97.5543,18.5794,6
64.2562,68.047,5
20.5151,15.3726,3
38.5061,24.0911,7
54.2988,74.6879,0
81.781,88.5196,2
75.8264,50.6671,9
36.2438,50.6183,5
26.8192,81.9138,8
35.6293,74.8649,0
11.4669,32.7919,3
74.7151,21.3137,6
21.193,78.8353,8
11.4329,78.9737,8
57.6569,44.747,5
18.2001,55.2112,4
63.3263,82.4563,0
23.2582,83.8414,8
97.8289,61.7643,9
7.93256,52.1277,4
36.4522,89.7136,0
40.6473,12.2786,7
40.3807,76.8911,0
62.8968,67.1999,5
58.8049,98.5261,0
42.0648,70.2718,0
31.318,16.78,7
91.5855,52.511,9
95.6152,3.0184,6
31.4848,53.2721,4
47.7654,49.6849,5
8.48329,11.0917,3
32.1412,31.7415,7
94.9331,29.97,6
93.5059,2.86569,6
82.0977,29.9581,6
92.5793,22.745,6
42.2366,32.9599,7
99.6361,5.13347,6
0.159818,58.441,4
3.65956,42.2246,4
28.7128,34.9775,7
59.0046,20.2982,1
87.4885,54.6198,9
23.3166,18.9733,3
7.89191,71.082,8
68.6582,16.3752,1
82.1737,0.799332,6
48.1167,77.1068,0
30.7694,41.6226,4
79.9725,12.8671,6
71.5806,72.5518,2
35.6121,13.8173,7
5.51171,35.2482,3
18.9507,5.67153,3
93.6892,22.6103,6
47.8962,22.402,7
57.5878,6.90078,1
42.7002,45.0764,5
61.5206,66.0169,5
64.0497,69.4125,5
37.0989,32.7078,7
85.7877,19.2726,6
33.5072,33.9044,7
96.3794,64.2765,9
75.527,76.3519,2
77.1436,47.1076,9
48.9037,12.7557,1
60.9249,54.4154,5
48.0039,79.8756,0
60.087,41.6932,5
2.48594,7.98314,3
64.0952,60.0738,5
14.8839,6.79541,3
5.15014,76.4045,8
72.8123,69.1998,2
45.817,9.91115,7
1.90763,31.6047,3
29.1837,35.4148,7
65.5092,25.5631,1
99.6913,41.0362,9
1.91509,76.8349,8
88.1438,50.8188,9
89.5906,49.0687,9
5.23425,37.5946,4
28.9444,65.3212,4
79.2877,31.4303,6
73.3044,43.3829,9
91.5041,88.1883,2
50.1783,96.6542,0
64.5928,22.9906,1
65.854,10.4098,1
32.9018,67.7616,0
42.0146,62.0855,5
3.17644,7.52374,3
87.6486,2.86775,6
48.5599,89.5637,0
79.7027,36.7037,9
40.3825,69.2933,0
85.7725,45.6168,9
6.88784,14.7168,3
10.938,86.1756,8
46.1471,84.2423,0
29.5585,37.6512,7
72.4306,79.7368,2
34.3054,37.0234,7
2.72742,0.159441,3
47.4332,35.6292,5
67.9211,89.4478,2
97.7147,71.0975,2
96.9715,85.3633,2
73.9653,45.5314,9
74.927,53.6679,9
82.2352,15.3095,6
22.9612,68.0076,4
60.9263,29.8491,1
82.7245,71.8643,2
16.0246,28.8716,3
56.1066,45.5831,5
66.5228,28.5373,1
25.32,0.828242,3
65.5607,28.0474,1
0.987683,12.9939,3
63.6766,68.9088,5
2.44166,61.3912,4
40.0063,99.4132,0
46.7545,13.9716,7
44.9446,21.6815,7
67.6395,27.1798,1
36.9911,90.6007,0
95.1875,97.9174,2
20.4498,77.9119,8
69.7817,36.4745,9
6.78356,25.8884,3
82.0576,73.3064,2
54.4256,7.37758,1
74.1346,19.9863,1
35.425,75.1223,0
32.9802,99.1015,0
44.0311,35.4218,7
60.4928,84.0374,0
34.835,7.2473,7
98.009,79.7796,2
28.9289,65.6485,4
6.95947,65.9199,4
56.2492,2.14694,1
63.8374,76.699,0
80.0589,33.6191,6
13.1735,86.8424,8
59.5074,95.2311,0
60.1488,13.933,1
2.6087,34.2834,3
33.9193,38.0337,7
9.40573,66.8995,4
37.1352,53.4368,5
2.32128,97.628,8
37.4742,37.1563,7
4.87527,35.4831,3
16.9359,33.8041,3
1.13162,23.8954,3
99.7241,57.3809,9
26.0423,63.5614,4
34.0799,6.10122,7
97.1805,47.2534,9
92.9437,56.6879,9
42.4845,53.0925,5
70.6209,45.0932,9
87.3759,4.54026,6
83.1269,96.7817,2
71.4397,20.2621,1
50.2185,73.761,0
17.8901,87.6926,8
10.9173,22.7653,3
23.1758,27.8532,3
56.5695,24.3074,1
51.7486,56.2935,5
81.6882,77.7909,2
19.855,15.7682,3
83.8921,17.0354,6
63.0216,76.8358,0
73.7234,5.50612,1
29.9283,44.3443,4
50.5994,17.3042,1
48.8846,33.7263,7
14.0859,20.3243,3
53.9884,64.3043,5
94.0853,71.8785,2
51.997,5.00255,1
94.6438,75.1727,2
32.8558,51.2133,4
99.4801,84.6043,2
7.50682,81.1684,8
62.3953,27.3618,1
96.9365,46.2874,9
44.3972,59.9581,5
23.1232,18.1206,3
65.4642,53.0515,5
62.4649,16.0636,1
70.3557,11.3494,1
49.7899,84.4415,0
31.6737,3.77824,7
48.7458,25.759,7
75.6567,0.742798,6
30.7616,70.3005,0
75.9155,63.6173,9
21.5138,75.3957,8
48.2217,29.0206,7
56.564,10.6169,1
56.3824,53.5006,5
56.9043,0.779635,1
13.4587,80.0275,8
18.9002,78.9229,8
33.0789,81.3651,0
94.9865,3.43461,6
92.7146,44.7763,9
87.8761,24.3883,6
48.5546,36.622,5
50.1473,24.2113,7
37.3648,80.9088,0
94.5118,13.2803,6
44.5261,16.0256,7
88.676,92.7478,2
45.0462,45.24,5
3.36469,1.42863,3
98.7406,60.269,9
2.20827,12.1992,3
40.2965,21.1085,7
91.1221,73.3754,2
2.47359,86.1086,8
76.81,95.1881,2
30.885,64.6862,4
19.5764,79.4395,8
1.30815,69.7237,8
3.65081,38.6729,4
50.6325,98.1626,0
51.9532,95.1587,0
14.1882,40.6292,4
87.9064,59.2344,9
85.8692,91.2711,2
60.6631,84.6098,0
51.5401,62.8713,5
96.809,91.8366,2
83.9798,87.9312,2
65.212,86.4534,2
74.0398,42.022,9
81.6416,4.92474,6
6.70821,1.21797,3
84.3643,8.01635,6
70.9417,88.0151,2
46.6893,21.5742,7
86.1777,98.6425,2
16.7328,0.365882,3
39.2717,4.63926,7
59.6003,25.1409,1
95.9104,20.2634,6
9.75068,47.4505,4
83.1347,6.55971,6
39.2871,67.1145,0
94.4909,4.49911,6
53.5679,68.5307,0
46.5211,35.2095,5
73.4554,53.2294,9
36.4275,57.8197,5
61.2457,7.36911,1
45.8347,7.93498,7
28.9433,32.0124,7
6.57748,45.6761,4
32.3783,45.8492,4
50.3154,91.9786,0
70.9901,46.2257,9
12.242,80.7408,8
93.6763,95.3767,2
87.3005,32.9634,6
62.4912,81.7913,0
37.4625,16.0591,7
50.322,83.9836,0
51.2686,23.7774,1
37.213,87.6961,0
81.5971,98.4587,2
95.0652,27.4318,6
6.39365,24.0085,3
59.4442,12.9711,1
69.6846,91.8224,2
58.8203,19.9999,1
83.801,29.8104,6
66.2257,96.043,2
10.5512,59.9019,4
91.4197,97.8517,2
92.8653,53.9109,9
79.643,30.3278,6
69.97,29.965,1
14.3114,21.2387,3
53.7424,51.5243,5
8.93475,35.3395,4
49.983,3.99994,1
62.7712,56.3767,5
28.0084,22.2154,7
69.3478,97.693,2
14.0379,28.1681,3
17.6929,97.8389,8
57.9786,83.9186,0
93.8819,68.5297,9
43.8205,85.3016,0
66.3814,36.6858,5
39.2125,46.0244,5
67.0135,9.18254,1
75.9894,81.3249,2
30.4212,29.7318,7
32.8493,39.356,7
65.0713,82.8323,2
43.3559,27.8426,7
39.209,71.3643,0
50.058,8.55678,1
69.0573,64.0958,9
36.7249,86.7502,0
61.9347,94.7035,0
70.6687,55.8166,9
63.2332,14.4892,1
